,Order Date
5740,04/26/19 07:07
12534,04/26/19 07:09
9207,04/26/19 07:26
9879,04/26/19 07:27
1445,04/26/19 07:28
2490,04/26/19 07:35
3081,04/26/19 07:36
16647,04/26/19 07:39
17730,04/26/19 07:50
200,04/26/19 07:55
15740,04/26/19 07:56
5822,04/26/19 07:59
9259,04/26/19 08:05
16500,04/26/19 08:05
9258,04/26/19 08:05
15283,04/26/19 08:09
3480,04/26/19 08:11
4844,04/26/19 08:12
9018,04/26/19 08:12
6797,04/26/19 08:16
11318,04/26/19 08:17
5594,04/26/19 08:22
5771,04/26/19 08:23
11451,04/26/19 08:25
17308,04/26/19 08:25
6006,04/26/19 08:44
17827,04/26/19 08:45
8742,04/26/19 08:49
1020,04/26/19 08:51
10821,04/26/19 08:51
7573,04/26/19 08:55
2348,04/26/19 08:56
11441,04/26/19 08:58
14540,04/26/19 09:01
12842,04/26/19 09:01
6007,04/26/19 09:07
1979,04/26/19 09:07
15581,04/26/19 09:09
7733,04/26/19 09:09
17426,04/26/19 09:10
13052,04/26/19 09:11
8055,04/26/19 09:15
4143,04/26/19 09:21
8570,04/26/19 09:23
3714,04/26/19 09:24
11067,04/26/19 09:32
9084,04/26/19 09:35
9577,04/26/19 09:37
2076,04/26/19 09:41
408,04/26/19 09:46
6829,04/26/19 09:47
4810,04/26/19 09:48
4922,04/26/19 09:50
8828,04/26/19 09:51
82,04/26/19 09:55
1289,04/26/19 10:00
3175,04/26/19 10:01
3281,04/26/19 10:02
8621,04/26/19 10:02
2129,04/26/19 10:05
6825,04/26/19 10:06
13409,04/26/19 10:12
8931,04/26/19 10:14
6999,04/26/19 10:21
8502,04/26/19 10:22
12875,04/26/19 10:24
2582,04/26/19 10:28
15698,04/26/19 10:28
6245,04/26/19 10:29
7865,04/26/19 10:30
8695,04/26/19 10:33
4678,04/26/19 10:35
13591,04/26/19 10:36
12315,04/26/19 10:37
3130,04/26/19 10:37
14143,04/26/19 10:40
14849,04/26/19 10:40
2118,04/26/19 10:40
5024,04/26/19 10:43
12287,04/26/19 10:44
5997,04/26/19 10:45
9244,04/26/19 10:45
7799,04/26/19 10:45
15441,04/26/19 10:46
2972,04/26/19 10:47
12232,04/26/19 10:49
16360,04/26/19 10:49
3950,04/26/19 10:49
910,04/26/19 10:50
15426,04/26/19 10:51
14432,04/26/19 10:51
15554,04/26/19 10:58
3396,04/26/19 10:58
17809,04/26/19 11:02
12778,04/26/19 11:04
5805,04/26/19 11:05
12586,04/26/19 11:07
5875,04/26/19 11:07
17211,04/26/19 11:08
1954,04/26/19 11:09
8323,04/26/19 11:15
14282,04/26/19 11:19
8021,04/26/19 11:19
3482,04/26/19 11:20
10169,04/26/19 11:20
843,04/26/19 11:23
2660,04/26/19 11:23
11218,04/26/19 11:26
9629,04/26/19 11:28
3250,04/26/19 11:29
17706,04/26/19 11:29
13554,04/26/19 11:31
5386,04/26/19 11:32
13654,04/26/19 11:32
628,04/26/19 11:37
11910,04/26/19 11:39
8601,04/26/19 11:40
11635,04/26/19 11:41
18375,04/26/19 11:44
2752,04/26/19 11:45
7339,04/26/19 11:46
13811,04/26/19 11:48
10178,04/26/19 11:48
15392,04/26/19 11:52
17398,04/26/19 11:53
17399,04/26/19 11:53
5555,04/26/19 11:55
8829,04/26/19 11:57
9092,04/26/19 11:58
11310,04/26/19 11:58
11309,04/26/19 11:58
2444,04/26/19 12:00
12631,04/26/19 12:01
3733,04/26/19 12:02
9393,04/26/19 12:02
14245,04/26/19 12:06
15257,04/26/19 12:08
5632,04/26/19 12:08
13816,04/26/19 12:10
11743,04/26/19 12:10
1468,04/26/19 12:11
9326,04/26/19 12:12
17173,04/26/19 12:12
16000,04/26/19 12:15
499,04/26/19 12:15
2555,04/26/19 12:15
2408,04/26/19 12:20
6260,04/26/19 12:20
8103,04/26/19 12:21
9841,04/26/19 12:23
5085,04/26/19 12:23
6342,04/26/19 12:24
18295,04/26/19 12:25
7069,04/26/19 12:27
3429,04/26/19 12:29
7361,04/26/19 12:30
4847,04/26/19 12:30
5725,04/26/19 12:34
10691,04/26/19 12:35
2710,04/26/19 12:37
5544,04/26/19 12:40
10720,04/26/19 12:45
12356,04/26/19 12:45
3216,04/26/19 12:46
8791,04/26/19 12:48
382,04/26/19 12:48
14843,04/26/19 12:49
2199,04/26/19 12:53
3286,04/26/19 13:04
17736,04/26/19 13:08
17604,04/26/19 13:09
17605,04/26/19 13:09
2367,04/26/19 13:09
16382,04/26/19 13:11
18115,04/26/19 13:11
16184,04/26/19 13:11
16136,04/26/19 13:13
13639,04/26/19 13:14
16013,04/26/19 13:17
4466,04/26/19 13:20
18106,04/26/19 13:20
14104,04/26/19 13:20
1915,04/26/19 13:24
1144,04/26/19 13:25
3136,04/26/19 13:25
5767,04/26/19 13:29
15509,04/26/19 13:30
3027,04/26/19 13:35
17455,04/26/19 13:35
7014,04/26/19 13:42
5361,04/26/19 13:43
15751,04/26/19 13:43
15355,04/26/19 13:43
18037,04/26/19 13:45
478,04/26/19 13:55
16047,04/26/19 13:56
11290,04/26/19 14:01
7850,04/26/19 14:02
9493,04/26/19 14:03
615,04/26/19 14:06
7177,04/26/19 14:06
17951,04/26/19 14:08
17274,04/26/19 14:11
5263,04/26/19 14:13
13519,04/26/19 14:14
6538,04/26/19 14:15
1872,04/26/19 14:16
7827,04/26/19 14:16
11388,04/26/19 14:18
2391,04/26/19 14:19
18186,04/26/19 14:21
1858,04/26/19 14:24
3290,04/26/19 14:24
2158,04/26/19 14:25
9800,04/26/19 14:26
4208,04/26/19 14:27
7449,04/26/19 14:30
2331,04/26/19 14:32
6022,04/26/19 14:35
12473,04/26/19 14:37
3755,04/26/19 14:41
14407,04/26/19 14:45
2602,04/26/19 14:46
17269,04/26/19 14:48
7978,04/26/19 14:50
7977,04/26/19 14:50
13905,04/26/19 14:54
13904,04/26/19 14:54
17326,04/26/19 14:55
15197,04/26/19 14:55
10492,04/26/19 14:58
5020,04/26/19 14:59
4317,04/26/19 15:00
11029,04/26/19 15:02
5908,04/26/19 15:04
2413,04/26/19 15:06
9616,04/26/19 15:07
12745,04/26/19 15:08
5536,04/26/19 15:10
14982,04/26/19 15:11
2835,04/26/19 15:13
8473,04/26/19 15:13
8100,04/26/19 15:22
3852,04/26/19 15:23
4931,04/26/19 15:24
3337,04/26/19 15:26
7945,04/26/19 15:27
12991,04/26/19 15:27
8188,04/26/19 15:29
8699,04/26/19 15:32
8698,04/26/19 15:32
12595,04/26/19 15:36
17242,04/26/19 15:42
13578,04/26/19 15:42
15761,04/26/19 15:43
16570,04/26/19 15:45
7207,04/26/19 15:46
10697,04/26/19 15:47
3520,04/26/19 15:49
4100,04/26/19 15:51
12852,04/26/19 16:01
17799,04/26/19 16:02
9608,04/26/19 16:02
7726,04/26/19 16:04
3087,04/26/19 16:05
13148,04/26/19 16:05
3088,04/26/19 16:05
6177,04/26/19 16:05
12901,04/26/19 16:06
12318,04/26/19 16:07
13218,04/26/19 16:07
463,04/26/19 16:08
14534,04/26/19 16:08
5976,04/26/19 16:12
676,04/26/19 16:13
12893,04/26/19 16:13
677,04/26/19 16:13
10717,04/26/19 16:17
1029,04/26/19 16:20
7501,04/26/19 16:21
9454,04/26/19 16:25
7670,04/26/19 16:28
6080,04/26/19 16:28
1177,04/26/19 16:29
16996,04/26/19 16:29
4563,04/26/19 16:29
7983,04/26/19 16:30
16564,04/26/19 16:30
6099,04/26/19 16:32
2364,04/26/19 16:35
17854,04/26/19 16:38
5513,04/26/19 16:39
7426,04/26/19 16:41
16911,04/26/19 16:43
8982,04/26/19 16:44
13138,04/26/19 16:44
11524,04/26/19 16:44
13187,04/26/19 16:49
1027,04/26/19 16:49
13984,04/26/19 16:52
13929,04/26/19 16:53
2368,04/26/19 16:53
15406,04/26/19 16:54
2993,04/26/19 17:00
2439,04/26/19 17:01
12428,04/26/19 17:02
4829,04/26/19 17:02
12429,04/26/19 17:02
12849,04/26/19 17:03
7763,04/26/19 17:06
9135,04/26/19 17:10
5862,04/26/19 17:11
5861,04/26/19 17:11
13055,04/26/19 17:12
1500,04/26/19 17:14
9029,04/26/19 17:15
7795,04/26/19 17:16
16975,04/26/19 17:21
13088,04/26/19 17:23
6574,04/26/19 17:25
13282,04/26/19 17:26
8031,04/26/19 17:26
4073,04/26/19 17:27
3488,04/26/19 17:28
1739,04/26/19 17:32
16517,04/26/19 17:32
6455,04/26/19 17:33
2374,04/26/19 17:40
2045,04/26/19 17:41
8883,04/26/19 17:41
13961,04/26/19 17:44
16980,04/26/19 17:47
5402,04/26/19 17:47
3202,04/26/19 17:52
3471,04/26/19 17:53
3472,04/26/19 17:53
6243,04/26/19 18:02
13888,04/26/19 18:03
15531,04/26/19 18:08
5378,04/26/19 18:10
7441,04/26/19 18:10
8166,04/26/19 18:20
7247,04/26/19 18:21
9569,04/26/19 18:21
17485,04/26/19 18:21
2925,04/26/19 18:22
9654,04/26/19 18:25
9235,04/26/19 18:26
13541,04/26/19 18:30
14404,04/26/19 18:30
2679,04/26/19 18:32
12416,04/26/19 18:32
16195,04/26/19 18:32
2324,04/26/19 18:36
6347,04/26/19 18:37
92,04/26/19 18:38
12011,04/26/19 18:38
3213,04/26/19 18:41
7032,04/26/19 18:42
3528,04/26/19 18:46
6490,04/26/19 18:50
5321,04/26/19 18:51
1086,04/26/19 18:51
3230,04/26/19 18:53
5647,04/26/19 18:55
14283,04/26/19 18:55
6534,04/26/19 18:56
60,04/26/19 18:58
9333,04/26/19 18:59
10834,04/26/19 18:59
14256,04/26/19 19:01
2421,04/26/19 19:02
5334,04/26/19 19:03
2930,04/26/19 19:04
17412,04/26/19 19:07
13371,04/26/19 19:07
8627,04/26/19 19:14
10952,04/26/19 19:19
3590,04/26/19 19:19
17472,04/26/19 19:20
100,04/26/19 19:20
2684,04/26/19 19:20
2683,04/26/19 19:20
11258,04/26/19 19:21
10018,04/26/19 19:21
5676,04/26/19 19:24
16687,04/26/19 19:28
8732,04/26/19 19:28
14889,04/26/19 19:30
11317,04/26/19 19:31
4869,04/26/19 19:34
10804,04/26/19 19:34
4868,04/26/19 19:34
9310,04/26/19 19:35
4383,04/26/19 19:36
14922,04/26/19 19:37
8209,04/26/19 19:38
4732,04/26/19 19:38
1415,04/26/19 19:39
5381,04/26/19 19:40
16609,04/26/19 19:43
14710,04/26/19 19:45
3997,04/26/19 19:45
7508,04/26/19 19:46
5232,04/26/19 19:51
5233,04/26/19 19:51
14219,04/26/19 19:51
17307,04/26/19 19:52
9050,04/26/19 19:54
1032,04/26/19 19:56
17664,04/26/19 19:57
12747,04/26/19 19:58
10560,04/26/19 19:58
212,04/26/19 20:00
14660,04/26/19 20:00
12185,04/26/19 20:02
16844,04/26/19 20:03
4605,04/26/19 20:04
12117,04/26/19 20:05
3965,04/26/19 20:05
3631,04/26/19 20:05
8596,04/26/19 20:07
10726,04/26/19 20:07
8468,04/26/19 20:07
3188,04/26/19 20:09
5418,04/26/19 20:09
6751,04/26/19 20:10
17788,04/26/19 20:13
17083,04/26/19 20:13
1167,04/26/19 20:14
9740,04/26/19 20:14
6176,04/26/19 20:15
9191,04/26/19 20:19
9794,04/26/19 20:24
16917,04/26/19 20:27
1591,04/26/19 20:28
14650,04/26/19 20:32
10996,04/26/19 20:32
16732,04/26/19 20:32
17506,04/26/19 20:32
11566,04/26/19 20:33
6289,04/26/19 20:34
14861,04/26/19 20:34
6288,04/26/19 20:34
13851,04/26/19 20:35
3527,04/26/19 20:36
13985,04/26/19 20:37
14539,04/26/19 20:41
9724,04/26/19 20:43
16126,04/26/19 20:44
503,04/26/19 20:44
10635,04/26/19 20:45
17081,04/26/19 20:46
6334,04/26/19 20:47
275,04/26/19 20:47
8825,04/26/19 20:48
5452,04/26/19 20:48
4361,04/26/19 20:50
8232,04/26/19 20:53
10763,04/26/19 20:54
14657,04/26/19 20:55
4054,04/26/19 20:57
13809,04/26/19 20:57
7923,04/26/19 20:58
174,04/26/19 20:59
11714,04/26/19 21:02
4209,04/26/19 21:02
13604,04/26/19 21:03
15672,04/26/19 21:04
13336,04/26/19 21:05
16024,04/26/19 21:06
3452,04/26/19 21:07
171,04/26/19 21:08
10228,04/26/19 21:09
9379,04/26/19 21:10
17210,04/26/19 21:14
13507,04/26/19 21:15
9453,04/26/19 21:18
9628,04/26/19 21:20
8617,04/26/19 21:23
5204,04/26/19 21:28
15638,04/26/19 21:30
3135,04/26/19 21:30
13427,04/26/19 21:31
14484,04/26/19 21:31
15462,04/26/19 21:39
17057,04/26/19 21:41
18006,04/26/19 21:42
14812,04/26/19 21:42
7419,04/26/19 21:44
8229,04/26/19 21:47
2855,04/26/19 21:47
16932,04/26/19 21:48
10384,04/26/19 21:50
5666,04/26/19 21:51
6153,04/26/19 21:52
18237,04/26/19 21:55
9383,04/26/19 22:00
1087,04/26/19 22:04
18372,04/26/19 22:11
7196,04/26/19 22:12
3993,04/26/19 22:16
3421,04/26/19 22:16
7492,04/26/19 22:17
1503,04/26/19 22:19
3363,04/26/19 22:20
9267,04/26/19 22:21
14386,04/26/19 22:22
9054,04/26/19 22:27
5558,04/26/19 22:28
11570,04/26/19 22:28
11156,04/26/19 22:30
2231,04/26/19 22:43
5224,04/26/19 22:45
7173,04/26/19 22:48
299,04/26/19 22:50
2599,04/26/19 22:54
3333,04/26/19 22:55
16206,04/26/19 23:03
15931,04/26/19 23:03
15038,04/26/19 23:04
5422,04/26/19 23:04
8839,04/26/19 23:08
4089,04/26/19 23:09
6711,04/26/19 23:15
665,04/26/19 23:18
14724,04/26/19 23:19
7330,04/26/19 23:28
164,04/26/19 23:34
950,04/26/19 23:36
5214,04/26/19 23:39
13060,04/26/19 23:39
5251,04/26/19 23:39
1065,04/26/19 23:51
10053,04/26/19 23:56
2730,04/27/19 00:03
13814,04/27/19 00:07
4204,04/27/19 00:09
11952,04/27/19 00:18
3083,04/27/19 00:21
2180,04/27/19 00:24
18335,04/27/19 00:27
18336,04/27/19 00:27
11082,04/27/19 00:29
20,04/27/19 00:30
15959,04/27/19 00:34
13714,04/27/19 00:41
3440,04/27/19 00:42
6777,04/27/19 00:55
2407,04/27/19 01:00
18281,04/27/19 01:06
1252,04/27/19 01:09
10130,04/27/19 01:18
8981,04/27/19 01:21
3844,04/27/19 01:33
5098,04/27/19 01:41
4514,04/27/19 01:44
501,04/27/19 01:44
12516,04/27/19 01:49
16415,04/27/19 01:51
9181,04/27/19 01:56
12031,04/27/19 02:00
3366,04/27/19 02:01
11499,04/27/19 02:14
1279,04/27/19 02:16
13278,04/27/19 02:29
9390,04/27/19 03:08
13059,04/27/19 03:30
8710,04/27/19 03:33
6205,04/27/19 04:01
11707,04/27/19 04:19
5079,04/27/19 04:40
16377,04/27/19 05:03
8105,04/27/19 05:08
2825,04/27/19 05:35
15708,04/27/19 05:38
14906,04/27/19 06:05
14904,04/27/19 06:10
6579,04/27/19 06:18
2193,04/27/19 06:18
6191,04/27/19 06:18
131,04/27/19 06:19
12046,04/27/19 06:20
3070,04/27/19 06:34
16475,04/27/19 06:40
13334,04/27/19 06:51
8149,04/27/19 07:09
1902,04/27/19 07:15
7256,04/27/19 07:18
17530,04/27/19 07:29
9779,04/27/19 07:35
14284,04/27/19 07:35
2697,04/27/19 07:36
15181,04/27/19 07:48
15438,04/27/19 07:51
7170,04/27/19 07:52
7873,04/27/19 08:00
4724,04/27/19 08:12
6085,04/27/19 08:13
4389,04/27/19 08:15
18058,04/27/19 08:15
18057,04/27/19 08:15
18056,04/27/19 08:15
6088,04/27/19 08:18
5395,04/27/19 08:21
14079,04/27/19 08:23
10786,04/27/19 08:24
15976,04/27/19 08:31
15135,04/27/19 08:35
16521,04/27/19 08:35
1059,04/27/19 08:37
7023,04/27/19 08:41
3112,04/27/19 08:42
7682,04/27/19 08:47
4886,04/27/19 08:49
4902,04/27/19 08:49
5096,04/27/19 08:55
3309,04/27/19 08:55
6697,04/27/19 08:56
9908,04/27/19 09:05
5569,04/27/19 09:10
4660,04/27/19 09:16
13516,04/27/19 09:16
3541,04/27/19 09:19
6193,04/27/19 09:20
6362,04/27/19 09:22
12342,04/27/19 09:24
5983,04/27/19 09:30
12787,04/27/19 09:31
15601,04/27/19 09:33
14769,04/27/19 09:33
13073,04/27/19 09:35
9748,04/27/19 09:36
17525,04/27/19 09:40
9285,04/27/19 09:42
8630,04/27/19 09:44
16674,04/27/19 09:47
9799,04/27/19 09:49
9240,04/27/19 09:49
12264,04/27/19 09:52
11367,04/27/19 09:52
17061,04/27/19 09:54
4606,04/27/19 09:56
4560,04/27/19 09:57
8822,04/27/19 10:01
9006,04/27/19 10:01
8134,04/27/19 10:02
618,04/27/19 10:05
7117,04/27/19 10:08
10950,04/27/19 10:09
11297,04/27/19 10:09
5047,04/27/19 10:11
5099,04/27/19 10:12
12771,04/27/19 10:13
2511,04/27/19 10:14
8876,04/27/19 10:18
14456,04/27/19 10:19
12954,04/27/19 10:19
14572,04/27/19 10:20
18168,04/27/19 10:20
5623,04/27/19 10:21
5624,04/27/19 10:21
10448,04/27/19 10:22
10449,04/27/19 10:22
5855,04/27/19 10:25
12935,04/27/19 10:26
8937,04/27/19 10:26
4066,04/27/19 10:30
1531,04/27/19 10:30
1062,04/27/19 10:31
1063,04/27/19 10:31
1720,04/27/19 10:35
10241,04/27/19 10:35
10430,04/27/19 10:36
15541,04/27/19 10:38
968,04/27/19 10:39
9885,04/27/19 10:40
17214,04/27/19 10:41
2469,04/27/19 10:42
7022,04/27/19 10:46
5872,04/27/19 10:48
5873,04/27/19 10:48
7639,04/27/19 10:51
10321,04/27/19 10:51
9205,04/27/19 10:54
13570,04/27/19 10:55
16760,04/27/19 10:55
6276,04/27/19 10:55
16950,04/27/19 10:55
2704,04/27/19 10:56
2214,04/27/19 10:57
5126,04/27/19 11:01
14327,04/27/19 11:01
16624,04/27/19 11:01
7976,04/27/19 11:04
9296,04/27/19 11:08
2515,04/27/19 11:09
2255,04/27/19 11:11
7919,04/27/19 11:12
14370,04/27/19 11:12
16121,04/27/19 11:13
14712,04/27/19 11:21
5056,04/27/19 11:27
6927,04/27/19 11:28
13121,04/27/19 11:28
13738,04/27/19 11:30
5655,04/27/19 11:35
12371,04/27/19 11:39
7091,04/27/19 11:41
7092,04/27/19 11:41
6272,04/27/19 11:42
2402,04/27/19 11:44
4808,04/27/19 11:45
13464,04/27/19 11:46
14433,04/27/19 11:46
1515,04/27/19 11:47
1638,04/27/19 11:48
1639,04/27/19 11:48
12299,04/27/19 11:48
10425,04/27/19 11:49
3179,04/27/19 11:51
14134,04/27/19 11:52
4707,04/27/19 11:55
9969,04/27/19 11:56
17203,04/27/19 11:58
8479,04/27/19 11:59
12199,04/27/19 11:59
17504,04/27/19 12:01
4817,04/27/19 12:04
16655,04/27/19 12:04
3600,04/27/19 12:06
16397,04/27/19 12:09
1843,04/27/19 12:09
7861,04/27/19 12:10
7229,04/27/19 12:11
5777,04/27/19 12:11
4756,04/27/19 12:12
8653,04/27/19 12:14
5372,04/27/19 12:19
10341,04/27/19 12:20
2900,04/27/19 12:20
27,04/27/19 12:20
3831,04/27/19 12:24
9138,04/27/19 12:27
10395,04/27/19 12:28
12039,04/27/19 12:29
15584,04/27/19 12:30
16321,04/27/19 12:33
17429,04/27/19 12:34
2911,04/27/19 12:34
14692,04/27/19 12:36
7204,04/27/19 12:37
2568,04/27/19 12:37
15309,04/27/19 12:38
15310,04/27/19 12:38
16723,04/27/19 12:39
4639,04/27/19 12:40
15921,04/27/19 12:40
10202,04/27/19 12:40
13943,04/27/19 12:42
15000,04/27/19 12:44
15001,04/27/19 12:44
17586,04/27/19 12:46
13637,04/27/19 12:49
2716,04/27/19 12:51
2635,04/27/19 12:51
3119,04/27/19 12:54
409,04/27/19 12:54
8289,04/27/19 12:55
2336,04/27/19 12:56
13667,04/27/19 12:58
6908,04/27/19 13:00
13655,04/27/19 13:00
15804,04/27/19 13:00
6907,04/27/19 13:00
8315,04/27/19 13:02
13169,04/27/19 13:03
39,04/27/19 13:04
169,04/27/19 13:07
552,04/27/19 13:08
8975,04/27/19 13:09
16066,04/27/19 13:13
16067,04/27/19 13:13
1727,04/27/19 13:14
5662,04/27/19 13:14
16988,04/27/19 13:14
8696,04/27/19 13:15
16920,04/27/19 13:16
989,04/27/19 13:18
4929,04/27/19 13:19
4928,04/27/19 13:19
6535,04/27/19 13:19
2177,04/27/19 13:21
6661,04/27/19 13:22
3916,04/27/19 13:24
12431,04/27/19 13:25
11463,04/27/19 13:26
9731,04/27/19 13:29
14596,04/27/19 13:36
18370,04/27/19 13:37
12903,04/27/19 13:39
18300,04/27/19 13:39
13254,04/27/19 13:39
14835,04/27/19 13:40
16913,04/27/19 13:42
4952,04/27/19 13:42
11299,04/27/19 13:43
6206,04/27/19 13:46
14758,04/27/19 13:47
7900,04/27/19 13:52
10147,04/27/19 13:54
13525,04/27/19 13:54
18005,04/27/19 13:55
17803,04/27/19 13:55
12350,04/27/19 13:56
2542,04/27/19 14:00
7776,04/27/19 14:01
3866,04/27/19 14:02
10311,04/27/19 14:03
2277,04/27/19 14:04
14028,04/27/19 14:06
8170,04/27/19 14:06
3301,04/27/19 14:10
9853,04/27/19 14:12
16865,04/27/19 14:13
16881,04/27/19 14:14
7591,04/27/19 14:15
5573,04/27/19 14:15
14212,04/27/19 14:17
9089,04/27/19 14:23
2541,04/27/19 14:26
4891,04/27/19 14:32
1176,04/27/19 14:33
17821,04/27/19 14:35
1304,04/27/19 14:38
8961,04/27/19 14:39
7955,04/27/19 14:42
13956,04/27/19 14:42
8377,04/27/19 14:43
4721,04/27/19 14:45
3030,04/27/19 14:46
9391,04/27/19 14:46
848,04/27/19 14:47
14330,04/27/19 14:47
9100,04/27/19 14:48
8371,04/27/19 14:49
13712,04/27/19 14:49
1530,04/27/19 14:50
10035,04/27/19 14:50
10611,04/27/19 14:52
15657,04/27/19 14:55
10765,04/27/19 14:55
8110,04/27/19 14:57
488,04/27/19 15:00
198,04/27/19 15:04
9380,04/27/19 15:04
9968,04/27/19 15:07
15214,04/27/19 15:11
18367,04/27/19 15:12
4312,04/27/19 15:15
7021,04/27/19 15:16
16661,04/27/19 15:17
9526,04/27/19 15:18
17181,04/27/19 15:18
17182,04/27/19 15:18
14957,04/27/19 15:19
8003,04/27/19 15:22
14711,04/27/19 15:23
1534,04/27/19 15:23
856,04/27/19 15:23
6371,04/27/19 15:23
13652,04/27/19 15:27
6883,04/27/19 15:30
6590,04/27/19 15:32
6589,04/27/19 15:32
8093,04/27/19 15:35
12874,04/27/19 15:39
13617,04/27/19 15:40
622,04/27/19 15:40
12955,04/27/19 15:47
11938,04/27/19 15:49
12573,04/27/19 15:50
7575,04/27/19 15:50
18067,04/27/19 15:51
6466,04/27/19 15:52
6465,04/27/19 15:52
10049,04/27/19 15:56
14371,04/27/19 15:56
3982,04/27/19 15:57
3241,04/27/19 15:58
8952,04/27/19 15:59
12611,04/27/19 15:59
12612,04/27/19 15:59
17044,04/27/19 15:59
6911,04/27/19 16:01
13836,04/27/19 16:03
2167,04/27/19 16:10
16023,04/27/19 16:12
14289,04/27/19 16:19
6717,04/27/19 16:20
12987,04/27/19 16:22
8892,04/27/19 16:24
3563,04/27/19 16:27
1129,04/27/19 16:28
4501,04/27/19 16:33
406,04/27/19 16:36
13111,04/27/19 16:37
5750,04/27/19 16:40
165,04/27/19 16:43
7787,04/27/19 16:44
1726,04/27/19 16:44
2492,04/27/19 16:48
17704,04/27/19 16:48
10446,04/27/19 16:49
12542,04/27/19 16:55
16276,04/27/19 16:55
3137,04/27/19 16:56
6048,04/27/19 16:57
16155,04/27/19 16:58
11097,04/27/19 16:58
17051,04/27/19 17:02
6087,04/27/19 17:02
5464,04/27/19 17:05
7007,04/27/19 17:06
16888,04/27/19 17:11
17112,04/27/19 17:13
8771,04/27/19 17:15
3648,04/27/19 17:16
18320,04/27/19 17:19
3635,04/27/19 17:23
16185,04/27/19 17:26
9657,04/27/19 17:28
10625,04/27/19 17:29
10488,04/27/19 17:29
6035,04/27/19 17:35
17710,04/27/19 17:35
11474,04/27/19 17:39
13575,04/27/19 17:39
11167,04/27/19 17:41
14268,04/27/19 17:41
3116,04/27/19 17:42
17986,04/27/19 17:49
14556,04/27/19 17:52
9561,04/27/19 17:52
18108,04/27/19 17:54
5207,04/27/19 17:54
12679,04/27/19 17:56
15171,04/27/19 17:58
9706,04/27/19 18:00
17904,04/27/19 18:04
17905,04/27/19 18:04
17482,04/27/19 18:05
6850,04/27/19 18:05
6051,04/27/19 18:06
11509,04/27/19 18:08
4842,04/27/19 18:10
560,04/27/19 18:11
9468,04/27/19 18:12
899,04/27/19 18:18
1952,04/27/19 18:19
881,04/27/19 18:20
5788,04/27/19 18:20
786,04/27/19 18:20
14096,04/27/19 18:23
17403,04/27/19 18:27
8067,04/27/19 18:31
17834,04/27/19 18:32
12944,04/27/19 18:32
4965,04/27/19 18:32
9047,04/27/19 18:37
11789,04/27/19 18:39
18308,04/27/19 18:41
17,04/27/19 18:41
1005,04/27/19 18:41
992,04/27/19 18:42
9551,04/27/19 18:44
7036,04/27/19 18:46
8743,04/27/19 18:53
7192,04/27/19 18:54
10634,04/27/19 18:54
5947,04/27/19 18:56
5948,04/27/19 18:56
17369,04/27/19 19:01
11774,04/27/19 19:01
14307,04/27/19 19:01
11587,04/27/19 19:03
9666,04/27/19 19:03
18202,04/27/19 19:05
500,04/27/19 19:05
5692,04/27/19 19:06
14316,04/27/19 19:06
3980,04/27/19 19:07
6398,04/27/19 19:07
13041,04/27/19 19:08
3460,04/27/19 19:08
1556,04/27/19 19:09
11433,04/27/19 19:09
11432,04/27/19 19:09
15955,04/27/19 19:10
1625,04/27/19 19:11
12973,04/27/19 19:11
1626,04/27/19 19:11
14238,04/27/19 19:12
12476,04/27/19 19:14
16900,04/27/19 19:14
17494,04/27/19 19:15
6745,04/27/19 19:16
527,04/27/19 19:16
14907,04/27/19 19:17
10901,04/27/19 19:18
3864,04/27/19 19:21
13105,04/27/19 19:23
12888,04/27/19 19:26
13601,04/27/19 19:27
12660,04/27/19 19:32
6693,04/27/19 19:32
5842,04/27/19 19:33
9409,04/27/19 19:35
15254,04/27/19 19:35
6524,04/27/19 19:38
16371,04/27/19 19:40
10618,04/27/19 19:41
2099,04/27/19 19:43
1302,04/27/19 19:45
1301,04/27/19 19:45
10525,04/27/19 19:46
4028,04/27/19 19:47
5412,04/27/19 19:47
16719,04/27/19 19:48
3266,04/27/19 19:48
8401,04/27/19 19:49
2069,04/27/19 19:49
16364,04/27/19 19:52
5481,04/27/19 19:52
9185,04/27/19 19:53
18114,04/27/19 19:55
9588,04/27/19 19:57
4722,04/27/19 19:57
7103,04/27/19 19:58
13502,04/27/19 20:01
13980,04/27/19 20:02
13736,04/27/19 20:03
8712,04/27/19 20:07
3606,04/27/19 20:08
15705,04/27/19 20:11
43,04/27/19 20:11
17193,04/27/19 20:12
7974,04/27/19 20:14
1043,04/27/19 20:15
2108,04/27/19 20:16
14536,04/27/19 20:16
7939,04/27/19 20:17
13927,04/27/19 20:18
13928,04/27/19 20:18
1218,04/27/19 20:18
16786,04/27/19 20:20
1894,04/27/19 20:20
10703,04/27/19 20:21
8880,04/27/19 20:23
17198,04/27/19 20:24
14709,04/27/19 20:27
17292,04/27/19 20:28
3772,04/27/19 20:35
5820,04/27/19 20:35
983,04/27/19 20:40
7364,04/27/19 20:40
8460,04/27/19 20:41
15957,04/27/19 20:43
12877,04/27/19 20:45
12657,04/27/19 20:45
5430,04/27/19 20:49
7307,04/27/19 20:51
9758,04/27/19 20:53
2101,04/27/19 20:54
1538,04/27/19 20:55
4396,04/27/19 20:56
4608,04/27/19 21:01
4717,04/27/19 21:01
4718,04/27/19 21:01
15243,04/27/19 21:02
